#XList		#YList		#IList		
0.000000	0.000000	1380.000000
0.100000	0.000000	1380.000000
0.200000	0.000000	1379.542847
0.300000	0.000000	1356.517090
0.400000	0.000000	1353.817261
0.500000	0.000000	1348.524048
0.600000	0.000000	1361.619507
0.700000	0.000000	1358.896118
0.800000	0.000000	1360.854004
0.900000	0.000000	1352.082764
1.000000	0.000000	1354.425049
1.100000	0.000000	1355.805786
1.200000	0.000000	1359.786621
1.300000	0.000000	1353.938232
1.400000	0.000000	1353.071167
1.500000	0.000000	1353.824341
1.600000	0.000000	1353.630371
1.700000	0.000000	1352.499146
1.800000	0.000000	1351.631592
1.900000	0.000000	1352.460205
2.000000	0.000000	1353.859253
2.100000	0.000000	1354.923462
2.200000	0.000000	1353.546875
2.300000	0.000000	1354.920654
2.400000	0.000000	1356.833374
2.500000	0.000000	1357.139526
2.600000	0.000000	1356.325317
2.700000	0.000000	1353.287354
2.800000	0.000000	1354.255615
2.900000	0.000000	1354.294434
3.000000	0.000000	1355.809326
0.000000	0.100000	1363.521729
0.100000	0.100000	1375.809448
0.200000	0.100000	1354.271606
0.300000	0.100000	1362.024658
0.400000	0.100000	1359.956177
0.500000	0.100000	1360.597656
0.600000	0.100000	1354.870483
0.700000	0.100000	1351.413208
0.800000	0.100000	1357.982422
0.900000	0.100000	1355.264160
1.000000	0.100000	1353.767456
1.100000	0.100000	1353.305664
1.200000	0.100000	1353.219482
1.300000	0.100000	1352.852661
1.400000	0.100000	1352.952637
1.500000	0.100000	1352.763550
1.600000	0.100000	1352.244873
1.700000	0.100000	1353.184448
1.800000	0.100000	1352.406006
1.900000	0.100000	1352.579468
2.000000	0.100000	1352.465698
2.100000	0.100000	1352.369995
2.200000	0.100000	1355.839966
2.300000	0.100000	1353.407837
2.400000	0.100000	1354.750488
2.500000	0.100000	1355.185547
2.600000	0.100000	1355.274414
2.700000	0.100000	1353.253540
2.800000	0.100000	1353.353394
2.900000	0.100000	1352.891968
3.000000	0.100000	1353.398804
0.000000	0.200000	1358.921875
0.100000	0.200000	1355.375000
0.200000	0.200000	1353.713623
0.300000	0.200000	1357.489868
0.400000	0.200000	1358.521729
0.500000	0.200000	1358.559448
0.600000	0.200000	1355.040161
0.700000	0.200000	1353.507568
0.800000	0.200000	1352.572632
0.900000	0.200000	1355.049683
1.000000	0.200000	1353.635254
1.100000	0.200000	1353.846802
1.200000	0.200000	1351.904785
1.300000	0.200000	1353.832275
1.400000	0.200000	1353.425293
1.500000	0.200000	1352.743774
1.600000	0.200000	1353.021729
1.700000	0.200000	1352.816040
1.800000	0.200000	1352.742554
1.900000	0.200000	1352.775269
2.000000	0.200000	1352.303467
2.100000	0.200000	1353.921265
2.200000	0.200000	1354.416870
2.300000	0.200000	1352.709229
2.400000	0.200000	1353.362671
2.500000	0.200000	1353.479858
2.600000	0.200000	1353.129639
2.700000	0.200000	1353.513794
2.800000	0.200000	1353.030396
2.900000	0.200000	1352.185913
3.000000	0.200000	1352.196167
0.000000	0.300000	1352.600220
0.100000	0.300000	1351.705322
0.200000	0.300000	1349.659912
0.300000	0.300000	1354.498047
0.400000	0.300000	1355.918945
0.500000	0.300000	1352.971924
0.600000	0.300000	1352.530884
0.700000	0.300000	1353.296997
0.800000	0.300000	1353.604736
0.900000	0.300000	1352.635864
1.000000	0.300000	1353.059082
1.100000	0.300000	1352.373901
1.200000	0.300000	1352.645752
1.300000	0.300000	1352.968018
1.400000	0.300000	1352.661499
1.500000	0.300000	1352.637329
1.600000	0.300000	1352.785400
1.700000	0.300000	1352.607666
1.800000	0.300000	1352.867310
1.900000	0.300000	1352.193481
2.000000	0.300000	1352.727539
2.100000	0.300000	1353.241211
2.200000	0.300000	1352.665649
2.300000	0.300000	1352.851074
2.400000	0.300000	1352.686890
2.500000	0.300000	1352.681885
2.600000	0.300000	1352.424683
2.700000	0.300000	1352.542480
2.800000	0.300000	1352.992188
2.900000	0.300000	1352.591919
3.000000	0.300000	1351.928711
0.000000	0.400000	1351.245239
0.100000	0.400000	1353.158081
0.200000	0.400000	1353.562988
0.300000	0.400000	1357.236328
0.400000	0.400000	1354.219116
0.500000	0.400000	1353.156372
0.600000	0.400000	1353.166748
0.700000	0.400000	1351.825439
0.800000	0.400000	1351.536255
0.900000	0.400000	1352.465942
1.000000	0.400000	1352.556763
1.100000	0.400000	1352.959229
1.200000	0.400000	1352.513428
1.300000	0.400000	1353.324829
1.400000	0.400000	1352.653442
1.500000	0.400000	1353.201416
1.600000	0.400000	1352.974609
1.700000	0.400000	1352.523804
1.800000	0.400000	1352.587646
1.900000	0.400000	1352.671387
2.000000	0.400000	1353.462769
2.100000	0.400000	1352.543335
2.200000	0.400000	1353.032837
2.300000	0.400000	1352.771362
2.400000	0.400000	1353.273315
2.500000	0.400000	1352.510864
2.600000	0.400000	1352.199829
2.700000	0.400000	1352.613892
2.800000	0.400000	1352.492310
2.900000	0.400000	1352.539429
3.000000	0.400000	1352.473145
0.000000	0.500000	1359.957031
0.100000	0.500000	1355.826904
0.200000	0.500000	1350.977905
0.300000	0.500000	1352.372192
0.400000	0.500000	1352.422607
0.500000	0.500000	1353.436279
0.600000	0.500000	1352.975586
0.700000	0.500000	1353.638306
0.800000	0.500000	1352.699097
0.900000	0.500000	1352.345215
1.000000	0.500000	1352.754639
1.100000	0.500000	1352.930420
1.200000	0.500000	1352.208740
1.300000	0.500000	1352.644531
1.400000	0.500000	1352.124390
1.500000	0.500000	1352.448120
1.600000	0.500000	1352.619019
1.700000	0.500000	1353.025269
1.800000	0.500000	1352.798096
1.900000	0.500000	1352.834717
2.000000	0.500000	1352.314453
2.100000	0.500000	1352.584839
2.200000	0.500000	1352.454224
2.300000	0.500000	1352.534668
2.400000	0.500000	1352.630249
2.500000	0.500000	1352.161255
2.600000	0.500000	1353.022217
2.700000	0.500000	1352.538330
2.800000	0.500000	1352.252563
2.900000	0.500000	1352.702759
3.000000	0.500000	1352.649048
0.000000	0.600000	1352.307251
0.100000	0.600000	1352.935913
0.200000	0.600000	1352.971313
0.300000	0.600000	1352.716553
0.400000	0.600000	1352.388306
0.500000	0.600000	1352.716553
0.600000	0.600000	1352.807739
0.700000	0.600000	1351.863770
0.800000	0.600000	1352.808105
0.900000	0.600000	1353.225830
1.000000	0.600000	1352.897461
