#XList		#YList		#IList		
0.000000	0.079792	451.416412
0.500000	0.079792	457.197540
1.000000	0.079792	385.642181
1.500000	0.079792	644.324036
2.000000	0.079792	455.068939
2.500000	0.079792	586.840271
3.000000	0.079792	587.571045
3.500000	0.079792	533.816162
4.000000	0.079792	941.817993
4.500000	0.079792	700.965393
5.000000	0.079792	306.911346
5.500000	0.079792	662.743530
6.000000	0.079792	696.329895
6.500000	0.079792	613.417725
7.000000	0.079792	676.720703
7.500000	0.079792	547.072815
8.000000	0.079792	798.769104
8.500000	0.079792	681.210144
9.000000	0.079792	556.292542
9.500000	0.079792	686.030457
10.000000	0.079792	518.038879
0.000000	0.579792	665.792358
0.500000	0.579792	681.614136
1.000000	0.579792	808.515503
1.500000	0.579792	799.709900
2.000000	0.579792	686.875610
2.500000	0.579792	708.546570
3.000000	0.579792	816.109741
3.500000	0.579792	431.593414
4.000000	0.579792	509.330536
4.500000	0.579792	681.997864
5.000000	0.579792	834.549622
5.500000	0.579792	645.948303
6.000000	0.579792	331.274811
6.500000	0.579792	515.604736
7.000000	0.579792	222.978912
7.500000	0.579792	693.364014
8.000000	0.579792	819.189880
8.500000	0.579792	469.014313
9.000000	0.579792	451.219269
9.500000	0.579792	346.033752
10.000000	0.579792	578.202087
0.000000	1.079792	524.144958
0.500000	1.079792	354.914551
1.000000	1.079792	521.186951
1.500000	1.079792	698.046570
2.000000	1.079792	828.565918
2.500000	1.079792	460.811493
3.000000	1.079792	378.619232
3.500000	1.079792	711.780762
4.000000	1.079792	503.631622
4.500000	1.079792	709.086548
5.000000	1.079792	403.343506
5.500000	1.079792	376.486725
6.000000	1.079792	339.884705
6.500000	1.079792	842.727600
7.000000	1.079792	517.458557
7.500000	1.079792	754.442688
8.000000	1.079792	857.425476
8.500000	1.079792	688.324585
9.000000	1.079792	461.204803
9.500000	1.079792	299.864502
10.000000	1.079792	561.431335
0.000000	1.579792	477.304993
0.500000	1.579792	692.146545
1.000000	1.579792	597.115723
1.500000	1.579792	888.280945
2.000000	1.579792	649.167053
2.500000	1.579792	465.074951
3.000000	1.579792	599.110107
3.500000	1.579792	739.174744
4.000000	1.579792	585.275391
4.500000	1.579792	558.545044
5.000000	1.579792	486.509766
5.500000	1.579792	550.326721
6.000000	1.579792	916.579956
6.500000	1.579792	730.434082
7.000000	1.579792	647.975464
7.500000	1.579792	623.387024
8.000000	1.579792	586.897888
8.500000	1.579792	765.923035
9.000000	1.579792	546.925232
9.500000	1.579792	323.918121
10.000000	1.579792	427.524506
0.000000	2.079792	753.348389
0.500000	2.079792	294.561859
1.000000	2.079792	309.132599
1.500000	2.079792	160.191788
2.000000	2.079792	589.981201
2.500000	2.079792	883.232483
3.000000	2.079792	804.590210
3.500000	2.079792	483.309021
4.000000	2.079792	705.351929
4.500000	2.079792	407.236084
5.000000	2.079792	564.130432
5.500000	2.079792	592.974915
6.000000	2.079792	360.754608
6.500000	2.079792	386.370758
7.000000	2.079792	370.501740
7.500000	2.079792	674.722839
8.000000	2.079792	609.669617
8.500000	2.079792	259.375519
9.000000	2.079792	547.854431
9.500000	2.079792	1006.574463
10.000000	2.079792	548.604309
0.000000	2.579792	1042.962036
0.500000	2.579792	737.409790
1.000000	2.579792	695.626343
1.500000	2.579792	568.152039
2.000000	2.579792	773.523621
2.500000	2.579792	898.034119
